Stop Code,Stop Name,Latitude,Longitude,Current Cleaning Category,abc_stop_name,cleaning_priority_score,cleaning_priority_level,stop_id,stop_name,selected_image_filename,lattitude,longitude,best_view,bus_stop_visible,bus_stop_visibility_confidence,shelter_present,shelter_number,bench_present,bench_number,trash_can_present,trash_can_number,stop_surface,landing_type,sidewalk_connection,landing_pad,cross_walk,street_lighting,date,notes,final_image_path,inspection_priority_score,inspection_priority_level
5938,S Roxboro St at Erie St (SB),35.978418,-78.906686,C,S Roxboro St at Erie St (SB),40,Medium,5938,S Roxboro St at Erie St (SB),5938_S_Roxboro_St_at_Erie_St_SB_2025-01_se_heading-22.jpg,35.978418,-78.906686,se,No,0.3,0.2,0.0,0.2,0.0,0.3,1.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,Yes,Yes,2025-01,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. A Buses Only sign and a school trash bin are present, but no GoDurham sign, shelter, or bench.",final_images/5938_S_Roxboro_St_at_Erie_St_SB_2025-01_se_heading-22.jpg,39.0,Medium
5943,University Dr at Weymouth St (Far),35.96713,-78.94822,C,University Dr at Weymouth St (Far),40,Medium,5943,University Dr at Weymouth St (Far),5943_University_Dr_at_Weymouth_St_Far_2025-01_se_heading-287.jpg,35.96713,-78.94822,se,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-01,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. A thorough 360-degree review of the location shows a sidewalk on the north side of University Dr with a grass strip, but there is no GoDurham bus stop sign, shelter, bench, or public trash can present.",final_images/5943_University_Dr_at_Weymouth_St_Far_2025-01_se_heading-287.jpg,39.0,Medium
5984,NC 55 at Dakota St (NB),35.967234,-78.895287,C,NC 55 at Dakota St (NB),40,Medium,5984,NC 55 at Dakota St (NB),5984_NC_55_at_Dakota_St_NB_2025-01_e_heading-209.jpg,35.967234,-78.895287,e,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,Yes,Yes,2025-1,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked the intersection of NC 55 and Dakota St. Sidewalks, crosswalks, and street lighting are present, but no GoDurham bus stop sign, shelter, bench, or trash can is visible.",final_images/5984_NC_55_at_Dakota_St_NB_2025-01_e_heading-209.jpg,39.0,Medium
5993,Duke St at Trinity Ave,36.00497,-78.90555,C,Duke St at Trinity Ave,40,Medium,5993,Duke St at Trinity Ave,5993_Duke_St_at_Trinity_Ave_2020-04_n_heading-144.jpg,36.00497,-78.90555,front,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Paved,Yes,,No,Yes,2020-04,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. The surrounding area consists of a parking lot, a brick building with handicap parking, and a railroad crossing. No GoDurham sign, shelter, bench, or trash can is present.",final_images/5993_Duke_St_at_Trinity_Ave_2020-04_n_heading-144.jpg,39.0,Medium
6003,Roxboro Rd at Bon Air Ave,36.028286,-78.889972,C,Roxboro Rd at Bon Air Ave,40,Medium,6003,Roxboro Rd at Bon Air Ave,6003_Roxboro_Rd_at_Bon_Air_Ave_2025-03_sw_heading-323.jpg,36.028286,-78.889972,sw,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-03,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked all quadrants of the intersection of Roxboro Rd and Bon Air Ave; no GoDurham sign, shelter, bench, or trash can is present.",final_images/6003_Roxboro_Rd_at_Bon_Air_Ave_2025-03_sw_heading-323.jpg,39.0,Medium
6049,Service Rd at Hillandale Rd (WB),36.016773,-78.936882,C,Service Rd at Hillandale Rd (WB),40,Medium,6049,Service Rd at Hillandale Rd (WB),6049_Service_Rd_at_Hillandale_Rd_WB_2025-04_n_heading-45.jpg,36.016773,-78.936882,n,No,0.3,0.3,0.0,0.3,0.0,0.3,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-04,MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. A bare metal post is present in the grass in the north view.,final_images/6049_Service_Rd_at_Hillandale_Rd_WB_2025-04_n_heading-45.jpg,39.0,Medium
6064,Roxboro Rd at Omega Rd,36.07557,-78.9095,C,Roxboro Rd at Omega Rd,40,Medium,6064,Roxboro Rd at Omega Rd,6064_Roxboro_Rd_at_Omega_Rd_2025-09_n_heading-40.jpg,36.07557,-78.9095,n,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-09,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked all quadrants of the intersection of Roxboro Rd and Omega Rd; there is no GoDurham bus stop sign, shelter, bench, or trash can visible.",final_images/6064_Roxboro_Rd_at_Omega_Rd_2025-09_n_heading-40.jpg,39.0,Medium
6156,Carver St at Meriwether Dr,36.04361,-78.89153,C,Carver St at Meriwether Dr,40,Medium,6156,Carver St at Meriwether Dr,6156_Carver_St_at_Meriwether_Dr_2025-02_e_heading-232.jpg,36.04361,-78.89153,e,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-02,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked all 360-degree views around the intersection of Carver St and Meriwether Dr. There is a concrete sidewalk with a grass strip, but no GoDurham sign, shelter, bench, or trash can is present.",final_images/6156_Carver_St_at_Meriwether_Dr_2025-02_e_heading-232.jpg,39.0,Medium
6160,Dowd St at Hazel St (EB),36.000336,-78.888906,C,Dowd St at Hazel St (EB),40,Medium,6160,Dowd St at Hazel St (EB),6160_Dowd_St_at_Hazel_St_EB_2025-09_ne_heading-261.jpg,36.000336,-78.888906,ne,No,0.3,0.3,0.0,0.3,0.0,0.3,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-09,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. No sign, shelter, bench, or trash can found at the intersection.",final_images/6160_Dowd_St_at_Hazel_St_EB_2025-09_ne_heading-261.jpg,39.0,Medium
6206,Guess Rd at Crystal Lake Rd,36.0497,-78.92945,C,Guess Rd at Crystal Lake Rd,40,Medium,6206,Guess Rd at Crystal Lake Rd,6206_Guess_Rd_at_Crystal_Lake_Rd_2025-09_n_heading-252.jpg,36.0497,-78.92945,west,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-09,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked all 360-degree views around Guess Rd at Crystal Lake Rd. There is a sidewalk with a grass buffer strip, but no GoDurham bus stop sign, shelter, bench, or public trash can is present.",final_images/6206_Guess_Rd_at_Crystal_Lake_Rd_2025-09_n_heading-252.jpg,39.0,Medium
6224,Brier Leaf Ln at Little Brier Creek Ln,35.91134,-78.7859,C,Brier Leaf Ln at Little Brier Creek Ln,40,Medium,6224,Brier Leaf Ln at Little Brier Creek Ln,6224_Brier_Leaf_Ln_at_Little_Brier_Creek_Ln_2026-03_se_heading-78.jpg,35.91134,-78.7859,se,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Paved,Yes,,No,Yes,2026-03,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. A thorough 360-degree scan of the area shows a concrete sidewalk, a fire hydrant, and stairs leading up a hill, but there is no GoDurham bus stop sign, shelter, bench, or trash can present.",final_images/6224_Brier_Leaf_Ln_at_Little_Brier_Creek_Ln_2026-03_se_heading-78.jpg,39.0,Medium
6426,Broad St at Guess Rd (NB),36.023967,-78.917948,C,Broad St at Guess Rd (NB),40,Medium,6426,Broad St at Guess Rd (NB),6426_Broad_St_at_Guess_Rd_NB_2025-09_se_heading-4.jpg,36.023967,-78.917948,se,No,0.3,0.3,0.0,0.3,0.0,0.3,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-9,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked all angles; no sign, shelter, bench, or trash can detected. Sidewalk and grass strip are present.",final_images/6426_Broad_St_at_Guess_Rd_NB_2025-09_se_heading-4.jpg,39.0,Medium
6474,Fayetteville Rd at Torrey Pine Ln,35.917921,-78.930635,C,Fayetteville Rd at Torrey Pine Ln,40,Medium,6474,Fayetteville Rd at Torrey Pine Ln,6474_Fayetteville_Rd_at_Torrey_Pine_Ln_2025-01_n_heading-139.jpg,35.917921,-78.930635,n,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Paved,Yes,,No,Yes,2025-01,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. A concrete sidewalk is present along Fayetteville Rd, but there is no sign, shelter, bench, or trash can.",final_images/6474_Fayetteville_Rd_at_Torrey_Pine_Ln_2025-01_n_heading-139.jpg,39.0,Medium
6520,Miami Blvd at Ellis Rd (SB),35.942017,-78.838841,C,Miami Blvd at Ellis Rd (SB),40,Medium,6520,Miami Blvd at Ellis Rd (SB),6520_Miami_Blvd_at_Ellis_Rd_SB_2025-09_n_heading-292.jpg,35.942017,-78.838841,n,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,Yes,Yes,2025-09,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked all directions (N, NE, E, SE, SW, W, NW) and found no GoDurham bus stop sign, shelter, bench, or trash can. There is a sidewalk and a grass strip, and a street light is present nearby.",final_images/6520_Miami_Blvd_at_Ellis_Rd_SB_2025-09_n_heading-292.jpg,39.0,Medium
6523,Carver St at Danube Ln (EB),36.045234,-78.889708,C,Carver St at Danube Ln (EB),40,Medium,6523,Carver St at Danube Ln (EB),6523_Carver_St_at_Danube_Ln_EB_2025-02_se_heading-268.jpg,36.045234,-78.889708,se,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-02,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked all 360-degree views and found no GoDurham bus stop sign, shelter, bench, or public trash can. There is a sidewalk on the south side of Carver St with a grass strip between the sidewalk and the curb.",final_images/6523_Carver_St_at_Danube_Ln_EB_2025-02_se_heading-268.jpg,39.0,Medium
6531,Pettigrew St at Roxboro St (WB),35.992954,-78.899523,C,Pettigrew St at Roxboro St (WB),40,Medium,6531,Pettigrew St at Roxboro St (WB),6531_Pettigrew_St_at_Roxboro_St_WB_2025-09_n_heading-52.jpg,35.992954,-78.899523,n,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Paved,Yes,,No,Yes,2025-09,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked all 360-degree views; there is a sidewalk and a grassy slope on the north side of Pettigrew St, but no GoDurham bus stop sign, shelter, bench, or trash can is present.",final_images/6531_Pettigrew_St_at_Roxboro_St_WB_2025-09_n_heading-52.jpg,39.0,Medium
6536,Ben Franklin Blvd at Medical Park Dr (Voyager Academy),36.047566,-78.893889,C,Ben Franklin Blvd at Medical Park Dr (V,40,Medium,6536,Ben Franklin Blvd at Medical Park Dr (Voyager Academy),6536_Ben_Franklin_Blvd_at_Medical_Park_Dr_Voyager_Academy_2025-03_n_heading-219.jpg,36.047566,-78.893889,n,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-03,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked all 360-degree views around the coordinates. There is a sidewalk with a brick-paved accent strip and a hedge separating it from the parking lot, but no GoDurham sign, shelter, bench, or trash can is present.",final_images/6536_Ben_Franklin_Blvd_at_Medical_Park_Dr_Voyager_Academy_2025-03_n_heading-219.jpg,39.0,Medium
6606,Guess Rd at Horton Rd (Cross Creek Shopping Center),36.058349,-78.92896,C,Guess Rd at Horton Rd (Cross Creek Shop,40,Medium,6606,Guess Rd at Horton Rd (Cross Creek Shopping Center),6606_Guess_Rd_at_Horton_Rd_Cross_Creek_Shopping_Center_2025-09_se_heading-220.jpg,36.058349,-78.92896,se,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-9,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. A sidewalk is present with a grass strip between it and the curb, but there is no GoDurham bus stop sign, shelter, bench, or trash can visible in the area.",final_images/6606_Guess_Rd_at_Horton_Rd_Cross_Creek_Shopping_Center_2025-09_se_heading-220.jpg,39.0,Medium
6643,Garrett Rd at Carillon Assisted Living Center,35.954448,-78.972491,C,Garrett Rd at Carillon Assisted Living,40,Medium,6643,Garrett Rd at Carillon Assisted Living Center,6643_Garrett_Rd_at_Carillon_Assisted_Living_Center_2025-01_e_heading-168.jpg,35.954448,-78.972491,e,No,0.1,0.0,0.0,0.8,1.0,0.0,0.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-1,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. A bench is visible on the grass next to the sidewalk in the E view, but there is no GoDurham bus stop sign, shelter, or trash can visible.",final_images/6643_Garrett_Rd_at_Carillon_Assisted_Living_Center_2025-01_e_heading-168.jpg,39.0,Medium
6688,Little Brier Creek Ln at TW Alexander Dr,35.915749,-78.790733,C,Little Brier Creek Ln at TW Alexander D,40,Medium,6688,Little Brier Creek Ln at TW Alexander Dr,6688_Little_Brier_Creek_Ln_at_TW_Alexander_Dr_2026-03_sw_heading-95.jpg,35.915749,-78.790733,sw,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2026-03,"MANUAL REVIEW REQUIRED: Definitively no bus stop infrastructure visible in any image. Checked all 360-degree views. The north side of the road has a wooded area with a fire hydrant. The south side has a sidewalk, grass strip, utility boxes, and a hotel in the background. No GoDurham bus stop sign, shelter, bench, or trash can is visible anywhere.",final_images/6688_Little_Brier_Creek_Ln_at_TW_Alexander_Dr_2026-03_sw_heading-95.jpg,39.0,Medium
5516,Duke St at Carver St,36.04005,-78.90587,C,Duke St at Carver St,40,Medium,5516,Duke St at Carver St,5516_Duke_St_at_Carver_St_2025-03_left_heading-54.jpg,36.04005,-78.90587,5516_Duke_St_at_Carver_St_2025-03_left_heading-54.jpg,Yes,1.0,0.0,0.0,0.0,0.0,1.0,1.0,Grass,Unpaved,Yes,,No,No,2025-03,GoDurham bus stop sign and trash can visible on grass corner. No shelter or bench present.,final_images/5516_Duke_St_at_Carver_St_2025-03_left_heading-54.jpg,37.0,Medium
5866,Hinson Dr at Glenbrook Dr (NB),36.028598,-78.878889,,,0,Low,5866,Hinson Dr at Glenbrook Dr (NB),5866_Hinson_Dr_at_Glenbrook_Dr_NB_2025-09_center_heading-107.jpg,36.028598,-78.878889,center,Yes,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Concrete,Paved,No,One_door,No,No,2025-09,GoDurham bus stop with a Simme-Seat installed on a small concrete pad. There is no sidewalk connection.,final_images/5866_Hinson_Dr_at_Glenbrook_Dr_NB_2025-09_center_heading-107.jpg,36.0,Medium
5011,Durham Station Pettigrew South Platform,35.99650291,-78.90615772,,,0,Low,5011,Durham Station Pettigrew South Platform,5011_Durham_Station_Pettigrew_South_Platform_2025-09_n_heading-208.jpg,35.99650291,-78.90615772,n,Unclear,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Concrete,Paved,No,,No,Yes,2025-09,"MANUAL REVIEW REQUIRED: View of the curb is blocked by a vehicle/object. The entire south platform area of Durham Station along Pettigrew St is under active construction, fenced off with Samet General Contractor signs and orange barriers. The curb and boarding area are completely inaccessible and obscured by construction.",final_images/5011_Durham_Station_Pettigrew_South_Platform_2025-09_n_heading-208.jpg,35.0,Medium
5039,Fayetteville St at Piedmont Ave (SB),35.984326,-78.899178,A,Fayetteville St at Piedmont Ave (SB),100,Very High,5039,Fayetteville St at Piedmont Ave (SB),5039_Fayetteville_St_at_Piedmont_Ave_SB_2025-09_left_heading-241.jpg,35.984326,-78.899178,left,Yes,1.0,0.0,0.0,0.0,0.0,1.0,1.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-09,The bus stop sign and a black trash can are located in the grass strip between the curb and the sidewalk. A street light is visible nearby.,final_images/5039_Fayetteville_St_at_Piedmont_Ave_SB_2025-09_left_heading-241.jpg,35.0,Medium
5080,Fayetteville St at Homeland Ave (NB),35.962229,-78.908606,A,Fayetteville St at Homeland Ave (NB),100,Very High,5080,Fayetteville St at Homeland Ave (NB),5080_Fayetteville_St_at_Homeland_Ave_NB_2025-01_ne_heading-131.jpg,35.962229,-78.908606,ne,Yes,0.9,0.0,0.0,0.0,0.0,1.0,1.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-01,"A public transit trash can is clearly visible on the grass strip next to the sidewalk in the NE view, indicating the presence of the bus stop. A metal sign post is located next to the trash can, though the GoDurham sign itself is missing. The sidewalk is concrete and continuous, but there is no paved landing pad connecting the sidewalk to the curb across the grass strip.",final_images/5080_Fayetteville_St_at_Homeland_Ave_NB_2025-01_ne_heading-131.jpg,35.0,Medium
5253,Holloway St at Brye St (WB),35.99348,-78.87232,A,Holloway St at Brye St (WB),100,Very High,5253,Holloway St at Brye St (WB),5253_Holloway_St_at_Brye_St_WB_2025-09_center_heading-73.jpg,35.99348,-78.87232,center,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-09,"The GoDurham bus stop sign is clearly visible next to the concrete sidewalk. There is a grass strip between the sidewalk and the curb, and no shelter, bench, or trash can is present.",final_images/5253_Holloway_St_at_Brye_St_WB_2025-09_center_heading-73.jpg,35.0,Medium
5341,Chapel Hill Rd at University Dr (NB),35.96873,-78.93965,A,Chapel Hill Rd at University Dr (NB),100,Very High,5341,Chapel Hill Rd at University Dr (NB),5341_Chapel_Hill_Rd_at_University_Dr_NB_2025-01_se_heading-248.jpg,35.96873,-78.93965,se,Yes,1.0,0.0,0.0,0.0,0.0,1.0,2.0,Grass,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-1,"The bus stop is visible in the SE view, marked by a GoDurham bus stop sign on a metal pole next to a white utility box and a porta-potty. The area is currently under construction with a newly poured concrete sidewalk. Two concrete trash cans are visible: one near the wooden pole in the NE/E views, and another near the construction area in the SE/S views. No shelter or bench is present.",final_images/5341_Chapel_Hill_Rd_at_University_Dr_NB_2025-01_se_heading-248.jpg,35.0,Medium
5436,Meriwether Dr at Pickwick Trail (SB),36.041878,-78.889984,A,Meriwether Dr at Pickwick Trail (SB),100,Very High,5436,Meriwether Dr at Pickwick Trail (SB),5436_Meriwether_Dr_at_Pickwick_Trail_SB_2025-04_left_heading-196.jpg,36.041878,-78.889984,left,Yes,1.0,1.0,1.0,1.0,1.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-04,"The bus stop features a standard GoDurham shelter with an integrated bench on a concrete pad connected to the sidewalk. There is a grass strip between the sidewalk and the curb, and a street light is located directly adjacent to the shelter.",final_images/5436_Meriwether_Dr_at_Pickwick_Trail_SB_2025-04_left_heading-196.jpg,35.0,Medium
6110,North Pointe Dr at Broad St (EB),36.028016,-78.91508,A,North Pointe Dr at Broad St (EB),100,Very High,6110,North Pointe Dr at Broad St (EB),6110_North_Pointe_Dr_at_Broad_St_EB_2025-04_center_heading-190.jpg,36.028016,-78.91508,center,Yes,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-04,"The bus stop features a standard shelter with an integrated bench and an adjacent trash can, situated on a concrete pad connected to the sidewalk. There is a grass strip between the sidewalk and the curb.",final_images/6110_North_Pointe_Dr_at_Broad_St_EB_2025-04_center_heading-190.jpg,35.0,Medium
6490,Holloway St at Elizabeth St (WB),35.994603,-78.890416,A,Holloway St at Elizabeth St (WB),100,Very High,6490,Holloway St at Elizabeth St (WB),6490_Holloway_St_at_Elizabeth_St_WB_2025-09_right_heading-353.jpg,35.994603,-78.890416,right,Yes,1.0,0.0,0.0,1.0,2.0,1.0,1.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,Yes,Yes,2025-09,"The bus stop is clearly visible in the right view, featuring a GoDurham sign, two wooden benches (one orange, one blue), and a trash can. There is a grass strip between the concrete sidewalk and the curb.",final_images/6490_Holloway_St_at_Elizabeth_St_WB_2025-09_right_heading-353.jpg,35.0,Medium
6607,Rose of Sharon at Riverside High School,36.062281,-78.94431,A,Rose of Sharon at Riverside High School,100,Very High,6607,Rose of Sharon at Riverside High School,6607_Rose_of_Sharon_at_Riverside_High_School_2025-09_ne_heading-43.jpg,36.062281,-78.94431,ne,Yes,0.9,0.0,0.0,0.0,0.0,1.0,1.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2025-09,The bus stop is identified in the NE view by the presence of a public trash can located on the grass strip between the concrete sidewalk and the road. No shelter or bench is visible at this location.,final_images/6607_Rose_of_Sharon_at_Riverside_High_School_2025-09_ne_heading-43.jpg,35.0,Medium
6689,Brier Creek Pkwy at Skyland Ridge Pkwy,35.913961,-78.7805081,A,Brier Creek Pkwy at Skyland Ridge Pkwy,100,Very High,6689,Brier Creek Pkwy at Skyland Ridge Pkwy,6689_Brier_Creek_Pkwy_at_Skyland_Ridge_Pkwy_2019-12_right_heading-169.jpg,35.913961,-78.7805081,6689_Brier_Creek_Pkwy_at_Skyland_Ridge_Pkwy_2019-12_right_heading-169.jpg,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Concrete,Unpaved_Grass_Strip_And_Sidewalk,Yes,,No,Yes,2019-12,"The bus stop is marked by a vertical 'BUS STOP' sign located in the grass strip between the curb and the concrete sidewalk. No shelter, bench, or trash can is present.",final_images/6689_Brier_Creek_Pkwy_at_Skyland_Ridge_Pkwy_2019-12_right_heading-169.jpg,35.0,Medium
